Level,topic,doc_ID,p,document
0,30,601,0,51939
0,31,601,0,51939
0,32,601,0,51939
0,33,601,0.14285714285714285,51939
0,34,601,0.14285714285714285,51939
0,35,601,0,51939
0,36,601,0,51939
0,37,601,0,51939
0,38,601,0.14285714285714285,51939
0,39,601,0,51939
0,40,601,0,51939
0,41,601,0.14285714285714285,51939
0,42,601,0,51939
0,43,601,0,51939
0,44,601,0,51939
0,45,601,0,51939
0,46,601,0,51939
0,47,601,0,51939
0,48,601,0,51939
0,49,601,0,51939
0,50,601,0,51939
0,51,601,0,51939
0,52,601,0,51939
0,53,601,0,51939
0,54,601,0,51939
0,55,601,0,51939
0,1,602,0.25,50604
0,2,602,0,50604
0,3,602,0,50604
0,4,602,0,50604
0,5,602,0,50604
0,6,602,0,50604
0,7,602,0,50604
0,8,602,0,50604
0,9,602,0,50604
0,10,602,0,50604
0,11,602,0,50604
0,12,602,0.25,50604
0,13,602,0,50604
0,14,602,0,50604
0,15,602,0,50604
0,16,602,0,50604
0,17,602,0,50604
0,18,602,0,50604
0,19,602,0,50604
0,20,602,0,50604
0,21,602,0,50604
0,22,602,0,50604
0,23,602,0,50604
0,24,602,0,50604
0,25,602,0,50604
0,26,602,0,50604
0,27,602,0,50604
0,28,602,0,50604
0,29,602,0,50604
0,30,602,0,50604
0,31,602,0,50604
0,32,602,0,50604
0,33,602,0,50604
0,34,602,0.25,50604
0,35,602,0,50604
0,36,602,0,50604
0,37,602,0,50604
0,38,602,0.25,50604
0,39,602,0,50604
0,40,602,0,50604
0,41,602,0,50604
0,42,602,0,50604
0,43,602,0,50604
0,44,602,0,50604
0,45,602,0,50604
0,46,602,0,50604
0,47,602,0,50604
0,48,602,0,50604
0,49,602,0,50604
0,50,602,0,50604
0,51,602,0,50604
0,52,602,0,50604
0,53,602,0,50604
0,54,602,0,50604
0,55,602,0,50604
0,1,603,0.14285714285714285,51629
0,2,603,0,51629
0,3,603,0,51629
0,4,603,0,51629
0,5,603,0,51629
0,6,603,0,51629
0,7,603,0,51629
0,8,603,0,51629
0,9,603,0,51629
0,10,603,0,51629
0,11,603,0,51629
0,12,603,0.14285714285714285,51629
0,13,603,0,51629
0,14,603,0.14285714285714285,51629
0,15,603,0,51629
0,16,603,0,51629
0,17,603,0,51629
0,18,603,0,51629
0,19,603,0,51629
0,20,603,0,51629
0,21,603,0,51629
0,22,603,0,51629
0,23,603,0,51629
0,24,603,0,51629
0,25,603,0,51629
0,26,603,0,51629
0,27,603,0,51629
0,28,603,0,51629
0,29,603,0,51629
0,30,603,0,51629
0,31,603,0,51629
0,32,603,0,51629
0,33,603,0,51629
0,34,603,0.14285714285714285,51629
0,35,603,0,51629
0,36,603,0,51629
0,37,603,0.14285714285714285,51629
0,38,603,0.14285714285714285,51629
0,39,603,0,51629
0,40,603,0,51629
0,41,603,0,51629
0,42,603,0,51629
0,43,603,0,51629
0,44,603,0.14285714285714285,51629
0,45,603,0,51629
0,46,603,0,51629
0,47,603,0,51629
0,48,603,0,51629
0,49,603,0,51629
0,50,603,0,51629
0,51,603,0,51629
0,52,603,0,51629
0,53,603,0,51629
0,54,603,0,51629
0,55,603,0,51629
0,1,604,0.25,50981
0,2,604,0,50981
0,3,604,0,50981
0,4,604,0,50981
0,5,604,0,50981
0,6,604,0,50981
0,7,604,0,50981
0,8,604,0,50981
0,9,604,0,50981
0,10,604,0,50981
0,11,604,0,50981
0,12,604,0.25,50981
0,13,604,0,50981
0,14,604,0,50981
0,15,604,0,50981
0,16,604,0,50981
0,17,604,0,50981
0,18,604,0,50981
0,19,604,0,50981
0,20,604,0,50981
0,21,604,0,50981
0,22,604,0,50981
0,23,604,0,50981
0,24,604,0,50981
0,25,604,0,50981
0,26,604,0,50981
0,27,604,0,50981
0,28,604,0,50981
0,29,604,0,50981
0,30,604,0,50981
0,31,604,0,50981
0,32,604,0,50981
0,33,604,0,50981
0,34,604,0.25,50981
0,35,604,0,50981
0,36,604,0,50981
0,37,604,0,50981
0,38,604,0.25,50981
0,39,604,0,50981
0,40,604,0,50981
0,41,604,0,50981
0,42,604,0,50981
0,43,604,0,50981
0,44,604,0,50981
0,45,604,0,50981
0,46,604,0,50981
0,47,604,0,50981
0,48,604,0,50981
0,49,604,0,50981
0,50,604,0,50981
0,51,604,0,50981
0,52,604,0,50981
0,53,604,0,50981
0,54,604,0,50981
0,55,604,0,50981
0,1,605,0,51883
0,2,605,0,51883
0,3,605,0,51883
0,4,605,0,51883
0,5,605,0,51883
0,6,605,0,51883
0,7,605,0,51883
0,8,605,0,51883
0,9,605,0,51883
0,10,605,0,51883
0,11,605,0,51883
0,12,605,0.16666666666666666,51883
0,13,605,0,51883
0,14,605,0,51883
0,15,605,0,51883
0,16,605,0,51883
0,17,605,0,51883
0,18,605,0,51883
0,19,605,0,51883
0,20,605,0,51883
0,21,605,0,51883
0,22,605,0,51883
0,23,605,0,51883
0,24,605,0,51883
0,25,605,0,51883
0,26,605,0,51883
0,27,605,0,51883
0,28,605,0,51883
0,29,605,0,51883
0,30,605,0,51883
0,31,605,0,51883
0,32,605,0.16666666666666666,51883
0,33,605,0,51883
0,34,605,0.16666666666666666,51883
0,35,605,0,51883
0,36,605,0,51883
0,37,605,0,51883
0,38,605,0,51883
0,39,605,0,51883
0,40,605,0,51883
0,41,605,0.3333333333333333,51883
0,42,605,0.16666666666666666,51883
0,43,605,0,51883
0,44,605,0,51883
0,45,605,0,51883
0,46,605,0,51883
0,47,605,0,51883
0,48,605,0,51883
0,49,605,0,51883
0,50,605,0,51883
0,51,605,0,51883
0,52,605,0,51883
0,53,605,0,51883
0,54,605,0,51883
0,55,605,0,51883
0,1,606,0.25,51105
0,2,606,0,51105
0,3,606,0,51105
0,4,606,0,51105
0,5,606,0,51105
0,6,606,0,51105
0,7,606,0,51105
0,8,606,0,51105
0,9,606,0,51105
0,10,606,0,51105
0,11,606,0,51105
0,12,606,0.25,51105
0,13,606,0,51105
0,14,606,0,51105
0,15,606,0,51105
0,16,606,0,51105
0,17,606,0,51105
0,18,606,0,51105
0,19,606,0,51105
0,20,606,0,51105
0,21,606,0,51105
0,22,606,0,51105
0,23,606,0,51105
0,24,606,0,51105
0,25,606,0,51105
0,26,606,0,51105
0,27,606,0,51105
0,28,606,0,51105
0,29,606,0,51105
0,30,606,0,51105
0,31,606,0,51105
0,32,606,0.25,51105
0,33,606,0,51105
0,34,606,0.25,51105
0,35,606,0,51105
0,36,606,0,51105
0,37,606,0,51105
0,38,606,0,51105
0,39,606,0,51105
0,40,606,0,51105
0,41,606,0,51105
0,42,606,0,51105
0,43,606,0,51105
0,44,606,0,51105
0,45,606,0,51105
0,46,606,0,51105
0,47,606,0,51105
0,48,606,0,51105
0,49,606,0,51105
0,50,606,0,51105
0,51,606,0,51105
0,52,606,0,51105
0,53,606,0,51105
0,54,606,0,51105
0,55,606,0,51105
0,1,607,0.16666666666666666,52875
0,2,607,0,52875
0,3,607,0,52875
0,4,607,0,52875
0,5,607,0,52875
0,6,607,0,52875
0,7,607,0,52875
0,8,607,0,52875
0,9,607,0,52875
0,10,607,0,52875
0,11,607,0,52875
0,12,607,0.16666666666666666,52875
0,13,607,0,52875
0,14,607,0,52875
0,15,607,0,52875
0,16,607,0,52875
0,17,607,0,52875
0,18,607,0,52875
0,19,607,0,52875
0,20,607,0,52875
0,21,607,0,52875
0,22,607,0,52875
0,23,607,0,52875
0,24,607,0,52875
0,25,607,0,52875
0,26,607,0,52875
0,27,607,0,52875
0,28,607,0,52875
0,29,607,0,52875
0,30,607,0,52875
0,31,607,0,52875
0,32,607,0,52875
0,33,607,0,52875
0,34,607,0.16666666666666666,52875
0,35,607,0,52875
0,36,607,0,52875
0,37,607,0,52875
0,38,607,0.16666666666666666,52875
0,39,607,0,52875
0,40,607,0,52875
0,41,607,0.3333333333333333,52875
0,42,607,0,52875
0,43,607,0,52875
0,44,607,0,52875
0,45,607,0,52875
0,46,607,0,52875
0,47,607,0,52875
0,48,607,0,52875
0,49,607,0,52875
0,50,607,0,52875
0,51,607,0,52875
0,52,607,0,52875
0,53,607,0,52875
0,54,607,0,52875
0,55,607,0,52875
0,1,608,0.16666666666666666,55820
0,2,608,0,55820
0,3,608,0,55820
0,4,608,0,55820
0,5,608,0,55820
0,6,608,0,55820
0,7,608,0,55820
0,8,608,0,55820
0,9,608,0,55820
0,10,608,0,55820
0,11,608,0,55820
0,12,608,0.16666666666666666,55820
0,13,608,0,55820
0,14,608,0,55820
0,15,608,0,55820
0,16,608,0,55820
0,17,608,0,55820
0,18,608,0,55820
0,19,608,0,55820
0,20,608,0,55820
0,21,608,0,55820
0,22,608,0,55820
0,23,608,0,55820
0,24,608,0,55820
0,25,608,0,55820
0,26,608,0,55820
0,27,608,0,55820
0,28,608,0,55820
0,29,608,0,55820
0,30,608,0,55820
0,31,608,0,55820
0,32,608,0,55820
0,33,608,0,55820
0,34,608,0.16666666666666666,55820
0,35,608,0,55820
0,36,608,0,55820
0,37,608,0,55820
0,38,608,0.16666666666666666,55820
0,39,608,0,55820
0,40,608,0,55820
0,41,608,0.16666666666666666,55820
0,42,608,0,55820
0,43,608,0,55820
0,44,608,0.16666666666666666,55820
0,45,608,0,55820
0,46,608,0,55820
0,47,608,0,55820
0,48,608,0,55820
0,49,608,0,55820
0,50,608,0,55820
0,51,608,0,55820
0,52,608,0,55820
0,53,608,0,55820
0,54,608,0,55820
0,55,608,0,55820
0,1,609,0.25,57117
0,2,609,0,57117
0,3,609,0,57117
0,4,609,0,57117
0,5,609,0,57117
0,6,609,0,57117
0,7,609,0,57117
0,8,609,0,57117
0,9,609,0,57117
0,10,609,0,57117
0,11,609,0,57117
0,12,609,0.25,57117
0,13,609,0,57117
0,14,609,0,57117
0,15,609,0,57117
0,16,609,0,57117
0,17,609,0,57117
0,18,609,0,57117
0,19,609,0,57117
0,20,609,0,57117
0,21,609,0,57117
0,22,609,0,57117
0,23,609,0,57117
0,24,609,0,57117
0,25,609,0,57117
0,26,609,0,57117
0,27,609,0,57117
0,28,609,0,57117
0,29,609,0,57117
0,30,609,0,57117
0,31,609,0,57117
0,32,609,0,57117
0,33,609,0,57117
0,34,609,0.25,57117
0,35,609,0,57117
0,36,609,0,57117
0,37,609,0,57117
0,38,609,0.25,57117
0,39,609,0,57117
0,40,609,0,57117
0,41,609,0,57117
0,42,609,0,57117
0,43,609,0,57117
0,44,609,0,57117
0,45,609,0,57117
0,46,609,0,57117
0,47,609,0,57117
0,48,609,0,57117
0,49,609,0,57117
0,50,609,0,57117
0,51,609,0,57117
0,52,609,0,57117
0,53,609,0,57117
0,54,609,0,57117
0,55,609,0,57117
0,1,610,0.2,57361
0,2,610,0,57361
0,3,610,0,57361
0,4,610,0,57361
0,5,610,0,57361
0,6,610,0,57361
0,7,610,0,57361
0,8,610,0,57361
0,9,610,0,57361
0,10,610,0,57361
0,11,610,0,57361
0,12,610,0.2,57361
0,13,610,0,57361
0,14,610,0,57361
0,15,610,0,57361
0,16,610,0,57361
0,17,610,0,57361
0,18,610,0,57361
0,19,610,0,57361
0,20,610,0,57361
0,21,610,0,57361
0,22,610,0,57361
0,23,610,0,57361
0,24,610,0,57361
0,25,610,0,57361
0,26,610,0,57361
0,27,610,0,57361
0,28,610,0,57361
0,29,610,0,57361
0,30,610,0,57361
0,31,610,0,57361
0,32,610,0,57361
0,33,610,0,57361
0,34,610,0.2,57361
0,35,610,0,57361
0,36,610,0,57361
0,37,610,0,57361
0,38,610,0.4,57361
0,39,610,0,57361
0,40,610,0,57361
0,41,610,0,57361
0,42,610,0,57361
0,43,610,0,57361
0,44,610,0,57361
0,45,610,0,57361
0,46,610,0,57361
0,47,610,0,57361
0,48,610,0,57361
0,49,610,0,57361
0,50,610,0,57361
0,51,610,0,57361
0,52,610,0,57361
0,53,610,0,57361
0,54,610,0,57361
0,55,610,0,57361
0,1,611,0.25,57578
0,2,611,0,57578
0,3,611,0,57578
0,4,611,0,57578
0,5,611,0,57578
0,6,611,0,57578
0,7,611,0,57578
0,8,611,0,57578
0,9,611,0,57578
0,10,611,0,57578
0,11,611,0,57578
0,12,611,0.25,57578
0,13,611,0,57578
0,14,611,0,57578
0,15,611,0,57578
0,16,611,0,57578
0,17,611,0,57578
0,18,611,0,57578
0,19,611,0,57578
0,20,611,0,57578
0,21,611,0,57578
0,22,611,0,57578
0,23,611,0,57578
0,24,611,0,57578
0,25,611,0,57578
0,26,611,0,57578
0,27,611,0,57578
0,28,611,0,57578
0,29,611,0,57578
0,30,611,0,57578
0,31,611,0,57578
0,32,611,0,57578
0,33,611,0,57578
0,34,611,0.25,57578
0,35,611,0,57578
0,36,611,0,57578
0,37,611,0,57578
0,38,611,0.25,57578
0,39,611,0,57578
0,40,611,0,57578
0,41,611,0,57578
0,42,611,0,57578
0,43,611,0,57578
0,44,611,0,57578
0,45,611,0,57578
0,46,611,0,57578
0,47,611,0,57578
0,48,611,0,57578
0,49,611,0,57578
0,50,611,0,57578
0,51,611,0,57578
0,52,611,0,57578
0,53,611,0,57578
0,54,611,0,57578
0,55,611,0,57578
0,1,612,0,57877
0,2,612,0,57877
0,3,612,0,57877
0,4,612,0,57877
0,5,612,0,57877
0,6,612,0,57877
0,7,612,0,57877
0,8,612,0,57877
0,9,612,0,57877
0,10,612,0.14285714285714285,57877
0,11,612,0,57877
0,12,612,0.14285714285714285,57877
0,13,612,0,57877
0,14,612,0,57877
0,15,612,0,57877
0,16,612,0,57877
0,17,612,0,57877
0,18,612,0,57877
0,19,612,0.14285714285714285,57877
0,20,612,0,57877
0,21,612,0,57877
0,22,612,0.14285714285714285,57877
0,23,612,0,57877
0,24,612,0,57877
0,25,612,0,57877
0,26,612,0,57877
0,27,612,0,57877
0,28,612,0,57877
0,29,612,0,57877
0,30,612,0,57877
0,31,612,0,57877
0,32,612,0,57877
0,33,612,0,57877
0,34,612,0,57877
0,35,612,0,57877
0,36,612,0,57877
0,37,612,0,57877
0,38,612,0,57877
0,39,612,0,57877
0,40,612,0.14285714285714285,57877
0,41,612,0.2857142857142857,57877
0,42,612,0,57877
0,43,612,0,57877
0,44,612,0,57877
0,45,612,0,57877
0,46,612,0,57877
0,47,612,0,57877
0,48,612,0,57877
0,49,612,0,57877
0,50,612,0,57877
0,51,612,0,57877
0,52,612,0,57877
0,53,612,0,57877
0,54,612,0,57877
0,55,612,0,57877
0,1,613,0.25,58051
0,2,613,0,58051
0,3,613,0,58051
0,4,613,0,58051
0,5,613,0,58051
0,6,613,0,58051
0,7,613,0,58051
0,8,613,0,58051
0,9,613,0,58051
0,10,613,0,58051
0,11,613,0,58051
0,12,613,0.25,58051
0,13,613,0,58051
0,14,613,0,58051
0,15,613,0,58051
0,16,613,0,58051
0,17,613,0,58051
0,18,613,0,58051
0,19,613,0,58051
0,20,613,0,58051
0,21,613,0,58051
0,22,613,0,58051
0,23,613,0,58051
0,24,613,0,58051
0,25,613,0,58051
0,26,613,0,58051
0,27,613,0,58051
0,28,613,0,58051
0,29,613,0,58051
0,30,613,0,58051
0,31,613,0,58051
0,32,613,0,58051
0,33,613,0,58051
0,34,613,0.25,58051
0,35,613,0,58051
0,36,613,0,58051
0,37,613,0,58051
0,38,613,0.25,58051
0,39,613,0,58051
0,40,613,0,58051
0,41,613,0,58051
0,42,613,0,58051
0,43,613,0,58051
0,44,613,0,58051
0,45,613,0,58051
0,46,613,0,58051
0,47,613,0,58051
0,48,613,0,58051
0,49,613,0,58051
0,50,613,0,58051
0,51,613,0,58051
0,52,613,0,58051
0,53,613,0,58051
0,54,613,0,58051
0,55,613,0,58051
0,1,614,0.045454545454545456,28853
0,2,614,0,28853
0,3,614,0,28853
0,4,614,0,28853
0,5,614,0,28853
0,6,614,0,28853
0,7,614,0,28853
0,8,614,0,28853
0,9,614,0.045454545454545456,28853
0,10,614,0,28853
0,11,614,0,28853
0,12,614,0.09090909090909091,28853
0,13,614,0,28853
0,14,614,0.09090909090909091,28853
0,15,614,0,28853
0,16,614,0,28853
0,17,614,0,28853
0,18,614,0,28853
0,19,614,0,28853
0,20,614,0,28853
0,21,614,0,28853
0,22,614,0.3181818181818182,28853
0,23,614,0,28853
0,24,614,0,28853
0,25,614,0,28853
0,26,614,0.13636363636363635,28853
0,27,614,0,28853
0,28,614,0.045454545454545456,28853
0,29,614,0,28853
0,30,614,0,28853
0,31,614,0,28853
0,32,614,0.09090909090909091,28853
0,33,614,0,28853
0,34,614,0.045454545454545456,28853
0,35,614,0,28853
0,36,614,0.045454545454545456,28853
0,37,614,0,28853
0,38,614,0,28853
0,39,614,0,28853
0,40,614,0,28853
0,41,614,0,28853
0,42,614,0.045454545454545456,28853
0,43,614,0,28853
0,44,614,0,28853
0,45,614,0,28853
0,46,614,0,28853
0,47,614,0,28853
0,48,614,0,28853
0,49,614,0,28853
0,50,614,0,28853
0,51,614,0,28853
0,52,614,0,28853
0,53,614,0,28853
0,54,614,0,28853
0,55,614,0,28853
0,1,615,0,32077
0,2,615,0,32077
0,3,615,0,32077
0,4,615,0,32077
0,5,615,0,32077
0,6,615,0,32077
0,7,615,0,32077
0,8,615,0,32077
0,9,615,0,32077
0,10,615,0,32077
0,11,615,0,32077
0,12,615,0.25,32077
0,13,615,0,32077
0,14,615,0.125,32077
0,15,615,0,32077
0,16,615,0,32077
0,17,615,0,32077
0,18,615,0,32077
0,19,615,0,32077
0,20,615,0.125,32077
0,21,615,0,32077
0,22,615,0.125,32077
0,23,615,0,32077
0,24,615,0,32077
0,25,615,0,32077
0,26,615,0,32077
0,27,615,0,32077
0,28,615,0,32077
0,29,615,0,32077
0,30,615,0,32077
0,31,615,0,32077
0,32,615,0,32077
0,33,615,0,32077
0,34,615,0,32077
0,35,615,0,32077
0,36,615,0,32077
0,37,615,0.125,32077
0,38,615,0,32077
0,39,615,0,32077
0,40,615,0,32077
0,41,615,0,32077
0,42,615,0,32077
0,43,615,0,32077
0,44,615,0.25,32077
0,45,615,0,32077
0,46,615,0,32077
0,47,615,0,32077
0,48,615,0,32077
0,49,615,0,32077
0,50,615,0,32077
0,51,615,0,32077
0,52,615,0,32077
0,53,615,0,32077
0,54,615,0,32077
0,55,615,0,32077
0,1,616,0.13333333333333333,30597
0,2,616,0,30597
0,3,616,0,30597
0,4,616,0,30597
0,5,616,0.13333333333333333,30597
0,6,616,0,30597
0,7,616,0,30597
0,8,616,0.06666666666666667,30597
0,9,616,0,30597
0,10,616,0.06666666666666667,30597
0,11,616,0,30597
0,12,616,0.06666666666666667,30597
0,13,616,0,30597
0,14,616,0.13333333333333333,30597
0,15,616,0,30597
0,16,616,0,30597
0,17,616,0,30597
0,18,616,0,30597
0,19,616,0,30597
0,20,616,0,30597
0,21,616,0,30597
0,22,616,0.2,30597
0,23,616,0,30597
0,24,616,0,30597
0,25,616,0,30597
0,26,616,0.06666666666666667,30597
0,27,616,0,30597
0,28,616,0,30597
0,29,616,0,30597
0,30,616,0,30597
0,31,616,0,30597
0,32,616,0,30597
0,33,616,0,30597
0,34,616,0,30597
0,35,616,0,30597
0,36,616,0,30597
0,37,616,0,30597
0,38,616,0,30597
0,39,616,0,30597
0,40,616,0.06666666666666667,30597
0,41,616,0.06666666666666667,30597
0,42,616,0,30597
0,43,616,0,30597
0,44,616,0,30597
0,45,616,0,30597
0,46,616,0,30597
0,47,616,0,30597
0,48,616,0,30597
0,49,616,0,30597
0,50,616,0,30597
0,51,616,0,30597
0,52,616,0,30597
0,53,616,0,30597
0,54,616,0,30597
0,55,616,0,30597
0,1,617,0,34144
0,2,617,0.041666666666666664,34144
0,3,617,0,34144
0,4,617,0,34144
0,5,617,0.125,34144
0,6,617,0,34144
0,7,617,0,34144
0,8,617,0.041666666666666664,34144
0,9,617,0,34144
0,10,617,0,34144
0,11,617,0,34144
0,12,617,0.041666666666666664,34144
0,13,617,0,34144
0,14,617,0.041666666666666664,34144
0,15,617,0.041666666666666664,34144
0,16,617,0,34144
0,17,617,0,34144
0,18,617,0,34144
0,19,617,0.041666666666666664,34144
0,20,617,0,34144
0,21,617,0,34144
0,22,617,0.20833333333333334,34144
0,23,617,0,34144
0,24,617,0,34144
0,25,617,0,34144
0,26,617,0.041666666666666664,34144
0,27,617,0,34144
0,28,617,0,34144
0,29,617,0,34144
0,30,617,0,34144
0,31,617,0,34144
0,32,617,0.08333333333333333,34144
0,33,617,0,34144
0,34,617,0.041666666666666664,34144
0,35,617,0,34144
0,36,617,0,34144
0,37,617,0,34144
0,38,617,0.041666666666666664,34144
0,39,617,0,34144
0,40,617,0.041666666666666664,34144
0,41,617,0.125,34144
0,42,617,0,34144
0,43,617,0,34144
0,44,617,0,34144
0,45,617,0,34144
0,46,617,0,34144
0,47,617,0,34144
0,48,617,0,34144
0,49,617,0,34144
0,50,617,0,34144
0,51,617,0.041666666666666664,34144
0,52,617,0,34144
0,53,617,0,34144
0,54,617,0,34144
0,55,617,0,34144
0,1,618,0.07692307692307693,35686
0,2,618,0,35686
0,3,618,0,35686
0,4,618,0.07692307692307693,35686
0,5,618,0,35686
0,6,618,0.07692307692307693,35686
0,7,618,0,35686
0,8,618,0,35686
0,9,618,0,35686
0,10,618,0,35686
0,11,618,0,35686
0,12,618,0.07692307692307693,35686
0,13,618,0,35686
0,14,618,0,35686
0,15,618,0,35686
0,16,618,0,35686
0,17,618,0,35686
0,18,618,0,35686
0,19,618,0,35686
0,20,618,0,35686
0,21,618,0,35686
0,22,618,0.38461538461538464,35686
0,23,618,0,35686
0,24,618,0,35686
0,25,618,0,35686
0,26,618,0.07692307692307693,35686
0,27,618,0,35686
0,28,618,0.07692307692307693,35686
0,29,618,0,35686
0,30,618,0,35686
0,31,618,0,35686
0,32,618,0,35686
0,33,618,0,35686
0,34,618,0,35686
0,35,618,0,35686
0,36,618,0,35686
0,37,618,0.07692307692307693,35686
0,38,618,0,35686
0,39,618,0,35686
0,40,618,0,35686
0,41,618,0,35686
0,42,618,0.07692307692307693,35686
0,43,618,0,35686
0,44,618,0,35686
0,45,618,0,35686
0,46,618,0,35686
0,47,618,0,35686
0,48,618,0,35686
0,49,618,0,35686
0,50,618,0,35686
0,51,618,0,35686
0,52,618,0,35686
0,53,618,0,35686
0,54,618,0,35686
0,55,618,0,35686
0,1,619,0.06666666666666667,34589
0,2,619,0,34589
0,3,619,0,34589
0,4,619,0.06666666666666667,34589
0,5,619,0,34589
0,6,619,0,34589
0,7,619,0,34589
0,8,619,0,34589
0,9,619,0,34589
0,10,619,0,34589
0,11,619,0,34589
0,12,619,0.06666666666666667,34589
0,13,619,0.06666666666666667,34589
0,14,619,0.2,34589
0,15,619,0.06666666666666667,34589
0,16,619,0,34589
0,17,619,0,34589
0,18,619,0,34589
0,19,619,0,34589
0,20,619,0,34589
0,21,619,0,34589
0,22,619,0.2,34589
0,23,619,0,34589
0,24,619,0,34589
0,25,619,0,34589
0,26,619,0.06666666666666667,34589
0,27,619,0.13333333333333333,34589
0,28,619,0,34589
0,29,619,0,34589
0,30,619,0,34589
0,31,619,0,34589
0,32,619,0,34589
0,33,619,0,34589
0,34,619,0,34589
0,35,619,0,34589
0,36,619,0,34589
0,37,619,0,34589
0,38,619,0,34589
0,39,619,0,34589
0,40,619,0,34589
0,41,619,0,34589
0,42,619,0,34589
0,43,619,0,34589
0,44,619,0.06666666666666667,34589
0,45,619,0,34589
0,46,619,0,34589
0,47,619,0,34589
0,48,619,0,34589
0,49,619,0,34589
0,50,619,0,34589
0,51,619,0,34589
0,52,619,0,34589
0,53,619,0,34589
0,54,619,0,34589
0,55,619,0,34589
0,1,620,0,36849
0,2,620,0,36849
0,3,620,0,36849
0,4,620,0,36849
0,5,620,0,36849
0,6,620,0,36849
0,7,620,0,36849
0,8,620,0,36849
0,9,620,0,36849
0,10,620,0,36849
0,11,620,0,36849
0,12,620,0.25,36849
0,13,620,0,36849
0,14,620,0,36849
0,15,620,0,36849
0,16,620,0,36849
0,17,620,0,36849
0,18,620,0,36849
0,19,620,0,36849
0,20,620,0,36849
0,21,620,0,36849
0,22,620,0,36849
0,23,620,0,36849
0,24,620,0,36849
0,25,620,0,36849
0,26,620,0,36849
0,27,620,0,36849
0,28,620,0,36849
0,29,620,0,36849
0,30,620,0,36849
0,31,620,0,36849
0,32,620,0.125,36849
0,33,620,0.25,36849
0,34,620,0.125,36849
0,35,620,0,36849
0,36,620,0,36849
0,37,620,0,36849
0,38,620,0,36849
0,39,620,0,36849
0,40,620,0,36849
0,41,620,0.125,36849
0,42,620,0,36849
0,43,620,0,36849
0,44,620,0.125,36849
0,45,620,0,36849
0,46,620,0,36849
0,47,620,0,36849
0,48,620,0,36849
0,49,620,0,36849
0,50,620,0,36849
0,51,620,0,36849
0,52,620,0,36849
0,53,620,0,36849
0,54,620,0,36849
0,55,620,0,36849
0,1,621,0.125,37606
0,2,621,0,37606
0,3,621,0,37606
0,4,621,0,37606
0,5,621,0,37606
0,6,621,0,37606
0,7,621,0,37606
0,8,621,0,37606
0,9,621,0,37606
0,10,621,0,37606
0,11,621,0,37606
0,12,621,0.125,37606
0,13,621,0,37606
0,14,621,0,37606
0,15,621,0,37606
0,16,621,0,37606
0,17,621,0,37606
0,18,621,0,37606
0,19,621,0,37606
0,20,621,0,37606
0,21,621,0,37606
0,22,621,0,37606
0,23,621,0,37606
0,24,621,0,37606
0,25,621,0,37606
0,26,621,0,37606
0,27,621,0.25,37606
0,28,621,0,37606
0,29,621,0,37606
0,30,621,0.125,37606
0,31,621,0,37606
0,32,621,0.125,37606
0,33,621,0,37606
0,34,621,0.125,37606
0,35,621,0,37606
0,36,621,0,37606
0,37,621,0.125,37606
0,38,621,0,37606
0,39,621,0,37606
0,40,621,0,37606
0,41,621,0,37606
0,42,621,0,37606
0,43,621,0,37606
0,44,621,0,37606
0,45,621,0,37606
0,46,621,0,37606
0,47,621,0,37606
0,48,621,0,37606
0,49,621,0,37606
0,50,621,0,37606
0,51,621,0,37606
0,52,621,0,37606
0,53,621,0,37606
0,54,621,0,37606
0,55,621,0,37606
0,1,622,0.1,38958
0,2,622,0.1,38958
0,3,622,0,38958
0,4,622,0,38958
0,5,622,0,38958
0,6,622,0,38958
0,7,622,0,38958
0,8,622,0,38958
0,9,622,0,38958
0,10,622,0,38958
0,11,622,0,38958
0,12,622,0.1,38958
0,13,622,0,38958
0,14,622,0,38958
0,15,622,0,38958
0,16,622,0,38958
0,17,622,0,38958
0,18,622,0,38958
0,19,622,0,38958
0,20,622,0,38958
0,21,622,0,38958
0,22,622,0,38958
0,23,622,0,38958
0,24,622,0,38958
0,25,622,0,38958
0,26,622,0,38958
0,27,622,0,38958
0,28,622,0,38958
0,29,622,0,38958
0,30,622,0,38958
0,31,622,0,38958
0,32,622,0.1,38958
0,33,622,0.1,38958
0,34,622,0.1,38958
0,35,622,0.3,38958
0,36,622,0,38958
0,37,622,0,38958
0,38,622,0,38958
0,39,622,0,38958
0,40,622,0.1,38958
0,41,622,0,38958
0,42,622,0,38958
0,43,622,0,38958
0,44,622,0,38958
0,45,622,0,38958
0,46,622,0,38958
0,47,622,0,38958
0,48,622,0,38958
0,49,622,0,38958
0,50,622,0,38958
0,51,622,0,38958
0,52,622,0,38958
0,53,622,0,38958
0,54,622,0,38958
0,55,622,0,38958
0,1,623,0.05555555555555555,39255
0,2,623,0,39255
0,3,623,0,39255
0,4,623,0,39255
0,5,623,0,39255
0,6,623,0,39255
0,7,623,0,39255
0,8,623,0,39255
0,9,623,0,39255
0,10,623,0,39255
0,11,623,0,39255
0,12,623,0.05555555555555555,39255
0,13,623,0,39255
0,14,623,0.1111111111111111,39255
0,15,623,0.05555555555555555,39255
0,16,623,0,39255
0,17,623,0,39255
0,18,623,0,39255
0,19,623,0.05555555555555555,39255
0,20,623,0.05555555555555555,39255
0,21,623,0,39255
0,22,623,0.2777777777777778,39255
