Report_ID,Date,pain_word,pain_topic,type
45126,2017-07-03,FALSE,0,other_device
45128,2017-07-03,FALSE,0,other_device
40492,2017-08-03,FALSE,0,other_device
45183,2017-10-03,FALSE,0,other_device
44742,2017-10-03,FALSE,0,other_device
43937,2017-10-03,FALSE,0,other_device
45247,2017-03-15,FALSE,0,other_device
43821,2017-03-15,FALSE,0,other_device
44132,2017-03-15,FALSE,0,other_device
45307,2017-03-17,FALSE,0,other_device
45318,2017-03-21,FALSE,0,other_device
45319,2017-03-21,FALSE,0,other_device
44854,2017-03-22,FALSE,0,other_device
41117,2017-03-23,FALSE,0,other_device
45367,2017-03-24,FALSE,0,other_device
45368,2017-03-24,FALSE,0,other_device
45413,2017-03-28,FALSE,0,other_device
44845,2017-03-30,FALSE,0,other_device
45458,2017-04-04,FALSE,0,other_device
45129,2017-04-04,FALSE,0,other_device
45513,2017-04-04,FALSE,0,other_device
45514,2017-04-04,FALSE,0,other_device
45515,2017-04-04,FALSE,0,other_device
45245,2017-12-04,FALSE,0,other_device
45655,2017-04-14,FALSE,0,other_device
45738,2017-04-21,FALSE,0,other_device
45750,2017-04-22,FALSE,0,other_device
45772,2017-04-25,FALSE,0,other_device
44039,2017-04-26,FALSE,0,other_device
45837,2017-04-28,FALSE,0,other_device
44265,2017-01-05,FALSE,0,other_device
43570,2017-01-05,FALSE,0,other_device
45945,2017-06-05,FALSE,0,other_device
46079,2017-05-16,FALSE,0,other_device
45654,2017-05-16,FALSE,0,other_device
46083,2017-05-16,FALSE,0,other_device
46110,2017-05-17,FALSE,0,other_device
46109,2017-05-17,FALSE,0,other_device
46170,2017-05-20,FALSE,0,other_device
46190,2017-05-24,FALSE,0,other_device
46211,2017-05-24,FALSE,0,other_device
46214,2017-05-25,FALSE,0,other_device
46342,2017-05-31,FALSE,0,other_device
45842,2017-02-06,FALSE,0,other_device
45767,2017-02-06,FALSE,0,other_device
46005,2017-02-06,FALSE,0,other_device
45503,2017-05-06,FALSE,0,other_device
46433,2017-07-06,FALSE,0,other_device
46434,2017-07-06,FALSE,0,other_device
46432,2017-07-06,FALSE,0,other_device
45182,2017-09-06,FALSE,0,other_device
45176,2017-09-06,FALSE,0,other_device
46052,2017-10-06,FALSE,0,other_device
46078,2017-10-06,FALSE,0,other_device
46497,2017-10-06,FALSE,0,other_device
46499,2017-10-06,FALSE,0,other_device
42993,2017-06-13,FALSE,0,other_device
46550,2017-06-15,FALSE,0,other_device
46593,2017-06-16,FALSE,0,other_device
46507,2017-06-21,FALSE,0,other_device
46694,2017-06-23,FALSE,0,other_device
46273,2017-06-24,FALSE,0,other_device
43230,2017-06-27,FALSE,0,other_device
46737,2017-06-27,FALSE,0,other_device
46754,2017-06-28,FALSE,0,other_device
46757,2017-06-29,FALSE,0,other_device
46498,2017-07-15,FALSE,0,other_device
47019,2017-07-18,FALSE,0,other_device
46377,2017-07-18,FALSE,0,other_device
46604,2017-07-20,FALSE,0,other_device
47063,2017-07-21,FALSE,0,other_device
46295,2017-07-24,FALSE,0,other_device
47084,2017-07-24,FALSE,0,other_device
46672,2017-07-25,FALSE,0,other_device
47098,2017-07-25,FALSE,0,other_device
47099,2017-07-25,FALSE,0,other_device
47107,2017-07-25,FALSE,0,other_device
47187,2017-07-29,FALSE,0,other_device
47263,2017-03-08,FALSE,0,other_device
47264,2017-03-08,FALSE,0,other_device
47265,2017-03-08,FALSE,0,other_device
47266,2017-03-08,FALSE,0,other_device
45855,2017-03-08,FALSE,0,other_device
47312,2017-08-08,FALSE,0,other_device
47313,2017-08-08,FALSE,0,other_device
45978,2017-08-08,FALSE,0,other_device
46962,2017-09-08,TRUE,0.14285714285714285,other_device
45970,2017-09-08,FALSE,0,other_device
47366,2017-11-08,FALSE,0,other_device
47367,2017-11-08,FALSE,0,other_device
46761,2017-08-14,FALSE,0,other_device
47447,2017-08-17,FALSE,0,other_device
47514,2017-08-21,FALSE,0,other_device
46206,2017-08-22,FALSE,0,other_device
47524,2017-08-22,FALSE,0,other_device
47553,2017-08-23,FALSE,0,other_device
47018,2017-08-28,FALSE,0,other_device
47097,2017-08-28,FALSE,0,other_device
47635,2017-08-28,FALSE,0,other_device
46675,2017-08-29,FALSE,0,other_device
46676,2017-08-29,FALSE,0,other_device
46677,2017-08-29,FALSE,0,other_device
47656,2017-08-30,FALSE,0,other_device
47689,2017-08-31,FALSE,0,other_device
47690,2017-08-31,FALSE,0,other_device
47666,2017-08-31,FALSE,0,other_device
47262,2017-01-09,FALSE,0,other_device
47768,2017-06-09,FALSE,0,other_device
47816,2017-07-09,FALSE,0,other_device
47825,2017-08-09,FALSE,0,other_device
46660,2017-12-09,FALSE,0,other_device
47875,2017-12-09,FALSE,0,other_device
47884,2017-09-13,FALSE,0,other_device
47885,2017-09-13,FALSE,0,other_device
47967,2017-09-16,FALSE,0,other_device
47968,2017-09-16,FALSE,0,other_device
47525,2017-09-19,FALSE,0,other_device
46603,2017-09-21,FALSE,0,other_device
48037,2017-09-22,FALSE,0,other_device
48058,2017-09-22,FALSE,0,other_device
48085,2017-09-27,FALSE,0.125,other_device
47966,2017-03-10,FALSE,0,other_device
48172,2017-03-10,FALSE,0,other_device
47805,2017-05-10,FALSE,0,other_device
47818,2017-05-10,FALSE,0,other_device
48230,2017-06-10,FALSE,0,other_device
48232,2017-06-10,FALSE,0,other_device
48233,2017-06-10,FALSE,0,other_device
48279,2017-10-10,FALSE,0,other_device
47120,2017-10-13,FALSE,0,other_device
48358,2017-10-14,FALSE,0,other_device
48359,2017-10-14,FALSE,0,other_device
48360,2017-10-14,FALSE,0,other_device
47922,2017-10-16,FALSE,0,other_device
48387,2017-10-17,FALSE,0,other_device
48374,2017-10-17,FALSE,0,other_device
48375,2017-10-17,FALSE,0,other_device
48376,2017-10-17,FALSE,0,other_device
48450,2017-10-20,FALSE,0,other_device
48431,2017-10-20,FALSE,0,other_device
48478,2017-10-23,FALSE,0,other_device
48128,2017-10-26,FALSE,0,other_device
47106,2017-10-26,FALSE,0,other_device
48562,2017-10-27,FALSE,0,other_device
48578,2017-10-30,FALSE,0,other_device
48657,2017-03-11,FALSE,0,other_device
48805,2017-11-14,FALSE,0,other_device
48806,2017-11-14,FALSE,0,other_device
48850,2017-11-15,FALSE,0,other_device
48911,2017-11-18,FALSE,0,other_device
47523,2017-11-18,FALSE,0,other_device
48922,2017-11-21,FALSE,0,other_device
48923,2017-11-21,FALSE,0,other_device
48924,2017-11-21,FALSE,0,other_device
48945,2017-11-22,FALSE,0,other_device
48946,2017-11-22,FALSE,0,other_device
48969,2017-11-23,FALSE,0,other_device
48970,2017-11-23,FALSE,0,other_device
48513,2017-11-24,FALSE,0,other_device
49023,2017-11-27,FALSE,0.08333333333333333,other_device
49127,2017-01-12,FALSE,0,other_device
47652,2017-04-12,FALSE,0,other_device
49162,2017-04-12,FALSE,0,other_device
49200,2017-06-12,FALSE,0,other_device
49249,2017-08-12,FALSE,0,other_device
49268,2017-09-12,FALSE,0,other_device
49248,2017-12-12,FALSE,0,other_device
49333,2017-12-14,FALSE,0,other_device
48171,2017-12-23,FALSE,0,other_device
49520,2017-12-28,FALSE,0,other_device
27191,2012-02-07,TRUE,0.05555555555555555,other_device
27198,2012-02-07,FALSE,0,other_device
27225,2012-02-07,TRUE,0.06666666666666667,other_device
27228,2012-02-07,TRUE,0.125,other_device
27260,2012-05-07,TRUE,0.1111111111111111,other_device
27114,2012-05-07,FALSE,0,other_device
27274,2012-06-07,TRUE,0.16666666666666666,other_device
27303,2012-10-07,FALSE,0.125,other_device
27369,2012-07-16,FALSE,0,other_device
27400,2012-07-17,TRUE,0.08333333333333333,other_device
27393,2012-07-17,FALSE,0,other_device
27446,2012-07-24,FALSE,0,other_device
27558,2012-07-24,FALSE,0,other_device
27447,2012-07-24,FALSE,0,other_device
27559,2012-07-25,FALSE,0,other_device
27557,2012-07-25,FALSE,0,other_device
27714,2012-07-30,FALSE,0,other_device
27600,2012-07-31,FALSE,0,other_device
27624,2012-07-31,TRUE,0.05263157894736842,other_device
24924,2012-07-31,TRUE,0.09090909090909091,other_device
27744,2012-06-08,TRUE,0.09090909090909091,other_device
27743,2012-06-08,FALSE,0,other_device
27436,2012-06-08,TRUE,0.07142857142857142,other_device
27870,2012-10-08,FALSE,0,other_device
27929,2012-08-14,FALSE,0,other_device
27935,2012-08-14,FALSE,0,other_device
27971,2012-08-16,TRUE,0.07142857142857142,other_device
28010,2012-08-17,TRUE,0.07692307692307693,other_device
28011,2012-08-17,FALSE,0,other_device
28012,2012-08-17,TRUE,0.09090909090909091,other_device
28014,2012-08-17,FALSE,0,other_device
29369,2012-08-18,FALSE,0,other_device
28143,2012-08-23,FALSE,0,other_device
28120,2012-08-23,TRUE,0.07692307692307693,other_device
28198,2012-08-28,TRUE,0.125,other_device
28277,2012-08-28,FALSE,0,other_device
28196,2012-08-28,TRUE,0.08333333333333333,other_device
28271,2012-08-30,FALSE,0,other_device
28275,2012-08-30,FALSE,0,other_device
28273,2012-08-30,FALSE,0,other_device
28418,2012-03-09,TRUE,0.07692307692307693,other_device
28347,2012-03-09,FALSE,0,other_device
28365,2012-04-09,TRUE,0.047619047619047616,other_device
28370,2012-04-09,FALSE,0,other_device
28380,2012-04-09,TRUE,0.06666666666666667,other_device
28386,2012-06-09,FALSE,0,other_device
28500,2012-07-09,FALSE,0,other_device
28051,2012-10-09,FALSE,0,other_device
28056,2012-10-09,FALSE,0,other_device
28507,2012-12-09,FALSE,0,other_device
28633,2012-09-18,FALSE,0,other_device
27725,2012-09-19,TRUE,0.05555555555555555,other_device
28709,2012-09-19,FALSE,0,other_device
28710,2012-09-19,TRUE,0.1,other_device
28686,2012-09-20,FALSE,0,other_device
28684,2012-09-21,FALSE,0,other_device
28681,2012-09-21,FALSE,0,other_device
28685,2012-09-21,FALSE,0.10526315789473684,other_device
28691,2012-09-24,TRUE,0.058823529411764705,other_device
28498,2012-09-24,FALSE,0,other_device
28497,2012-09-26,FALSE,0,other_device
27166,2012-09-27,FALSE,0,other_device
26660,2012-03-10,FALSE,0,other_device
28175,2012-10-15,FALSE,0,other_device
28895,2012-10-16,FALSE,0.03333333333333333,other_device
28898,2012-10-16,FALSE,0,other_device
28674,2012-10-23,FALSE,0,other_device
29024,2012-10-25,TRUE,0.0625,other_device
29147,2012-10-29,FALSE,0,other_device
28179,2012-10-31,FALSE,0.043478260869565216,other_device
29112,2012-10-31,FALSE,0.075,other_device
28678,2012-05-11,FALSE,0,other_device
29225,2012-08-11,TRUE,0.046511627906976744,other_device
29223,2012-09-11,TRUE,0.058823529411764705,other_device
25911,2012-09-11,TRUE,0.038461538461538464,other_device
28314,2012-12-11,FALSE,0,other_device
29259,2012-11-13,TRUE,0.125,other_device
29261,2012-11-13,TRUE,0.125,other_device
29262,2012-11-13,TRUE,0.125,other_device
29351,2012-11-20,TRUE,0.125,other_device
29352,2012-11-20,TRUE,0.125,other_device
29457,2012-11-28,TRUE,0.0625,other_device
26491,2012-12-21,TRUE,0.1111111111111111,other_device
26493,2012-12-21,TRUE,0.1111111111111111,other_device
26494,2012-12-21,TRUE,0.1111111111111111,other_device
26495,2012-12-21,TRUE,0.125,other_device
26496,2012-12-21,TRUE,0.1111111111111111,other_device
26497,2012-12-21,FALSE,0,other_device
26947,2012-12-21,TRUE,0.1111111111111111,other_device
26948,2012-12-21,TRUE,0.14285714285714285,other_device
29049,2013-09-01,FALSE,0,other_device
28698,2013-01-18,FALSE,0,other_device
29942,2013-01-27,FALSE,0,other_device
29977,2013-01-02,FALSE,0,other_device
29367,2013-12-02,TRUE,0.043478260869565216,other_device
30104,2013-02-20,TRUE,0.07142857142857142,other_device
24886,2013-11-03,TRUE,0.14285714285714285,other_device
30255,2013-12-03,FALSE,0,other_device
24947,2013-03-13,TRUE,0.23076923076923078,other_device
31589,2013-03-14,FALSE,0,other_device
29359,2013-03-14,TRUE,0.06666666666666667,other_device
29365,2013-03-14,TRUE,0.05555555555555555,other_device
24976,2013-03-20,FALSE,0,other_device
30451,2013-03-22,FALSE,0,other_device
30529,2013-02-04,FALSE,0,other_device
25086,2013-11-04,FALSE,0,other_device
30648,2013-04-15,FALSE,0,other_device
29650,2013-04-15,TRUE,0.07692307692307693,other_device
